"","X","CLUST","NAME","STATE","TIER","ECO3","LATITUDE","LONGITUDE","ELEVATION","PPTWT","logPPTWT","MCMT","MWMT","TD","MAT","ELEVATION_PRISM","medMax","PROP_ZERO","LOCATION","SCALE","SHAPE","EVENT10","EVENT15","EVENT20","EVENT30","EVENT50","RT_I","RT_II","RT_III","RT_IV","RATIO","rawDiff","w2","est_wind_avg","est_temp_avg"
"762",762,"13.1.1.0125","BEAVERHEAD R/S","NM",1,"13.1.1",33.5,-108,2033,75.887279017954,4.32924906848333,0.0545600091350514,19.4868005225503,19.4322400890004,9.23728025733028,2127.784001579,0.289807137577807,0.0681818181818182,0.251291305541031,0.151366271874162,0.134957339084609,13,15,16,18,21,35,47,55,65,2.23809523809524,26,0.209718499459112,3.11183911221285,5.05352005765525
"763",763,"13.1.1.0127","CAPITAN","NM",1,"13.1.1",33.5,-105.5,1975.1,60.3101704598871,4.09950075385398,2.18758146599936,20.4234579522498,18.2358765893045,11.1106634077197,1996.19625409277,0.29984898868108,0.0363636363636364,0.244129628920667,0.147816833068087,0.0942183363398803,13,14,16,17,19,31,39,45,53,2.05263157894737,20,0.189752890755855,3.06510898338398,6.21129558591679
"764",764,"13.1.1.0128","CARLSBAD CAVERNS","NM",1,"13.1.1",32.25,-104.5,1351.8,34.4099343186925,3.53834531102211,7.14186455114143,25.9885864639081,18.8467216365672,16.873712367353,1321.29474986501,0.0842394259324852,0.298245614035088,0.115584770024128,0.0573840614120887,0.139883164194186,5,6,6,7,8,14,19,22,26,2.375,11,0.269978691250924,3.77687419460408,11.6359000002988
"765",765,"13.1.1.0129","CLIFF 11 SE","NM",1,"13.1.1",32.75,-108.5,1454.8,89.2512103718394,4.49145498215703,4.2792776938951,24.4577739937929,20.1784967484604,14.0314541604691,1468.15529723945,0,0.522727272727273,0.0770033375244574,0.0451377170222459,0.194344776664152,3,4,4,5,6,12,17,21,25,2.83333333333333,11,0.164493581828068,2.84944194758501,9.27799334477055
"766",766,"13.1.1.0130","CLOUDCROFT","NM",1,"13.1.1",33,-105.75,2645.4,142.379937695373,4.95849910208168,-0.416608625620076,16.1139515053311,16.5305604617208,7.80867143190118,2669.60051151062,0.742128037246989,0,0.707753536929326,0.350207355448066,0.00996088399471615,31,35,37,40,44,59,74,82,91,1.68181818181818,30,0.148393176780035,2.60636599978037,6.45317071011533
"767",767,"13.1.1.0133","ELK","NM",1,"13.1.1",33,-105.25,1808.7,44.7699280204663,3.80153666448894,3.16293783941197,20.9348364880599,17.7718986435515,11.977091878564,1854.21452863315,0.22145545398645,0.1875,0.221950912966952,0.160073836018347,0.128336209903517,12,14,16,18,20,35,47,54,63,2.35,27,0.360894897354878,4.06459316657991,8.59952920980635
"768",768,"13.1.1.0135","FT STANTON","NM",1,"13.1.1",33.5,-105.5,1897.1,47.3067991243582,3.85665402986863,2.71968002984842,21.3094794700422,18.5898001554495,11.8495603801968,1882.07199990111,0.195165267720419,0.116279069767442,0.194418294438825,0.0850745661130486,0.107819944656757,8,9,10,11,12,20,26,30,34,2.16666666666667,14,0.189752890755855,3.06510898338398,6.21129558591679
"769",769,"13.1.1.0138","GILA HOT SPRINGS","NM",1,"13.1.1",33.25,-108.25,1717.9,82.541104669388,4.41329640767791,2.72059996033053,22.2346995617268,19.5140998040521,12.022500175607,1739.63000808187,0.124350003147912,0.232558139534884,0.132648477950652,0.0760550111119424,0.158054126643209,6,7,8,9,11,19,27,31,36,2.45454545454545,16,0.127281189934352,2.54414305162485,5.09228015404784
"770",770,"13.1.1.0140","GOLDEN","NM",1,"13.1.1",35.25,-106.25,2042.2,65.7018549973202,4.18512715944998,0.0699270440342105,21.6751394940864,21.6052124931154,10.5552469277101,2056.72972726697,0.276714909379447,0.0178571428571429,0.212345771318492,0.11875049753985,0.122832498819105,11,12,13,15,17,28,36,42,48,2.11764705882353,19,0.134529898077329,2.74470062393006,5.01208429880325
"771",771,"13.1.1.0144","HOOD RS","NM",1,"13.1.1",33.75,-108.75,1780.05,85.5080778054083,4.44860694242515,1.64945384561453,21.420722421652,19.771268734479,10.8799796372396,1818.08607836931,0.12590471150317,0.321428571428571,0.148596653843718,0.0894714156280071,0.20088862027851,7,8,9,11,13,25,36,43,53,2.76923076923077,23,0.127004398397679,2.50228478598496,5.15938719394336
"772",772,"13.1.1.0146","JEWETT WORK CTR","NM",1,"13.1.1",34,-108.75,2257,75.1177141420155,4.31905640501763,-0.519800145328915,18.970518827811,19.4903194528119,8.57035937318915,2262.90408177338,0.451571699404398,0,0.387544044391045,0.159922001615787,0.119983731084415,17,19,20,22,25,38,50,58,67,2,25,0.192571003418335,2.91843159989724,4.77303755960634
"773",773,"13.1.1.0149","LANEY RCH","NM",1,"13.1.1",32.75,-107.75,1726.1,73.9507968998503,4.30339996529686,3.71004004426573,23.2299995553698,19.5199604638246,13.2800397449739,1771.00399771776,0.084326674722787,0.233333333333333,0.12488967747201,0.0961190211273809,0.139194417404743,7,8,9,10,12,22,29,35,40,2.41666666666667,17,0.25298575345018,3.53870588590687,9.24364630462145
"774",774,"13.1.1.0150","LUNA RS","NM",1,"13.1.1",33.75,-109,2148.8,80.830068814106,4.39234903508903,-0.0451359996400596,18.9797363053827,19.0248720039582,8.85079183318859,2147.54560013517,0.396905164616972,0.0675675675675676,0.359485062966077,0.206230067839692,0.155944053299638,19,21,23,26,30,51,72,86,104,2.4,42,0.119344986187872,2.37522868175014,3.76374391774067
"775",775,"13.1.1.0152","MAYHILL RS","NM",1,"13.1.1",33,-105.5,2001,71.9094387012064,4.27540753151039,2.28972028679964,19.5390405994937,17.2493193732867,10.7489198524836,2060.31196537393,0.297570637212573,0.025,0.264986303416095,0.174306051550494,0.0945436989920985,15,16,18,20,23,35,46,53,60,2,23,0.284883870704029,3.60211971454752,5.71488481678739
"776",776,"13.1.1.0153","MCGAFFEY 5 SE","NM",1,"13.1.1",35.25,-108.5,2438.4,117.526105154207,4.76666048043294,-2.62438621698748,17.9935730245893,20.6179590637737,7.1772529557762,2457.08896145915,0.775164891200399,0,0.627991052091383,0.308402067382551,0.074952555270623,29,32,35,38,42,62,80,91,104,1.9047619047619,38,0.260633058659244,3.45096962906814,3.2572581980167
"777",777,"13.1.1.0155","MESCALERO","NM",1,"13.1.1",33.25,-105.75,2047,114.054842948372,4.73667941120782,1.61988000545338,19.4300003131629,17.8101194761056,10.3899603476406,2054.96399790062,0.330503622604481,0.0789473684210526,0.317880387442389,0.13103634579725,0.0786166763074372,13,14,16,17,19,28,36,40,45,1.89473684210526,17,0.149026240192248,2.61496649600667,6.33998554988511
"778",778,"13.1.1.0156","MIMBRES RS","NM",1,"13.1.1",33,-108,1901.3,86.997974164343,4.46588483291615,2.03552797062623,21.0780796146453,19.0425513953008,11.2024557161206,1935.57759881295,0.173328962665915,0.176470588235294,0.187213464996569,0.102850788270002,0.111272906742696,9,10,11,12,14,23,30,35,39,2.14285714285714,16,0.126172115470534,2.47742384152689,6.02872027857438
"779",779,"13.1.1.0158","MTN PARK","NM",1,"13.1.1",33,-105.75,2073.9,97.1816895087295,4.57658231418092,3.1705119478742,20.6411558548743,17.4706440697923,11.7982997746689,2092.47160584014,0.246318350706196,0.0983606557377049,0.230442522887696,0.139375250837696,0.0887841024221865,12,13,14,16,18,28,36,42,47,2,18,0.148393176780035,2.60636599978037,6.45317071011533
"780",780,"13.1.1.0160","PINOS ALTOS","NM",1,"13.1.1",32.75,-108.25,2135.1,137.964880504945,4.92699916367476,2.91956183587703,21.3591649307812,18.4396030958541,11.8094031395386,2107.11126329159,0.482309486527487,0,0.388616593192873,0.206706502841145,0.081853159673361,19,21,23,25,28,42,54,61,71,1.92857142857143,26,0.206469133267552,3.10986156333301,8.30153741149689
"781",781,"13.1.1.0164","RUIDOSO","NM",1,"13.1.1",33.25,-105.75,2113.35,94.323451982637,4.54643874683588,1.81868272387542,19.1044659634979,17.2857827529452,10.184857069567,2114.38630536704,0.510576697126621,0,0.389827047592427,0.227116930226307,0.054501515258282,19,22,23,26,29,42,53,60,68,1.82758620689655,24,0.149026240192248,2.61496649600667,6.33998554988511
"782",782,"13.1.1.0167","SANDIA PARK","NM",1,"13.1.1",35.25,-106.25,2142.7,98.0710012770203,4.58569171917183,-0.495319035217054,20.6176199857717,21.1129390107042,9.73745406602864,2155.73017114632,0.582425805307358,0,0.510458543045963,0.272167534649518,0.067838015823919,24,27,29,32,36,52,68,76,87,1.88888888888889,32,0.134529898077329,2.74470062393006,5.01208429880325
"783",783,"13.1.1.0169","TAJIQUE 4 N","NM",1,"13.1.1",34.75,-106.25,2129,93.269996563523,4.53549847589437,-0.199999999229913,20.4899997720061,20.6900005311952,9.81999969720605,2155.99999972387,0.611999706192432,0,0.498762264215769,0.260746789236641,0.0637777046703673,24,26,28,31,35,50,63,72,82,1.8,28,0.166958695034288,3.11051970589907,5.22945081105956
"784",784,"13.1.1.0172","WHITE SIGNAL","NM",1,"13.1.1",32.5,-108.25,1826.1,99.9192812199615,4.60436267223622,3.17526636884902,22.7350745123603,19.5598082878404,12.6464903643786,1839.12620904172,0.169945129886911,0.1,0.164634738803032,0.103392970609378,0.144575124418536,9,10,11,12,14,25,34,39,46,2.42857142857143,20,0.325982764307863,4.04529733563984,10.559594110824
"785",785,"13.1.1.0174","WINSTON","NM",1,"13.1.1",33.25,-107.75,1888.5,39.2071517283413,3.66885917220541,2.00859454841047,21.6445487211865,19.6359540299385,11.5779944906522,1892.44672097624,0.0813704152661432,0.32,0.133839690006221,0.104855311581838,0.16525856534115,7,9,10,11,13,25,35,41,50,2.69230769230769,22,0.165251100550014,2.89233817652574,6.22731072511652
"786",786,"13.1.1.0177","Lookout Mountain","NM",1,"13.1.1",33.25,-107.75,2590.8,102.399997016936,4.62888668347393,-0.406399980640693,18.2668001606575,18.6732006036812,8.66919983668537,2567.63999897473,0.60997363,0,0.519204878972893,0.333341573406493,0.0746360022966945,28,31,34,38,42,64,83,97,110,1.97619047619048,41,0.165251100550014,2.89233817652574,6.22731072511652
"787",787,"13.1.1.0180","Frisco Divide","NM",1,"13.1.1",33.75,-109,2438.4,125.812002411832,4.83478874839433,0.206000005102545,17.7780006475811,17.5720012683273,8.45799999559449,2412.59999755562,0.771783355,0,0.635318120018484,0.36747455764849,0.10976269199692,33,37,40,45,51,81,108,125,146,2.11764705882353,57,0.119344986187872,2.37522868175014,3.76374391774067
"788",788,"13.1.1.0181","Silver Creek Divide","NM",1,"13.1.1",33.25,-108.75,2743.2,232.998393557255,5.45103155893788,-1.13039993740052,15.7248001435659,16.855200114345,6.93080001508908,2767.75999538802,2.1922766075,0,1.85894508169507,1.08524922450332,0,90,99,106,116,127,180,224,245,271,1.76377952755906,97,0.0826803359683795,2.29475824887606,6.33633849687385
"789",789,"13.1.1.0182","Signal Peak","NM",1,"13.1.1",33,-108.25,2548.1,207.861993034995,5.33687436446702,1.14800002128842,18.2820003963613,17.1340003989147,9.61599983972184,2543.39999400115,1.046369555,0,0.939376393048388,0.708030989700739,0.00300222731065662,53,59,64,70,78,111,139,155,172,1.78205128205128,61,0.101026139904598,2.42285933435716,6.78629062293447
"790",790,"13.1.1.0184","Baldy","AZ",1,"13.1.1",34,-109.5,2781.3,198.985998070078,5.29323446079211,-2.58200001109734,14.4919998273718,17.0740005537248,5.33799992444511,2802.39999867863,1.95544601,0,1.63200784796391,0.858822476283215,0,74,82,87,95,104,145,180,199,221,1.73076923076923,76,0.195620923140686,2.92688264901593,2.77623800081784
"791",791,"13.1.1.0185","Maverick Fork","AZ",1,"13.1.1",34,-109.5,2804.2,221.717193460431,5.40140266643627,-2.68040008297797,14.2512000900991,16.9316004305691,5.17519985062399,2842.71999598682,2.353596,0,1.88958379076439,1.06585902017279,0,90,99,106,115,126,179,221,244,269,1.75396825396825,95,0.195620923140686,2.92688264901593,2.77623800081784
"792",792,"13.1.1.0187","Coronado Trail","AZ",1,"13.1.1",33.75,-109.25,2560.3,165.490005281527,5.10891080194533,-1.14999999429603,16.0599994431611,17.2099990798293,6.80000017303263,2625.00000342622,0.834545915,0,0.719797440925876,0.487420812540667,0.105995356053719,41,47,51,56,64,105,140,162,189,2.1875,76,0.107750521876016,2.46785745709896,3.10140858531173
"793",793,"13.1.1.0188","Hannagan Meadows","AZ",1,"13.1.1",33.75,-109.25,2749.3,240.452008058963,5.48252051894254,-1.74799999927192,15.3119997058894,17.0599994667427,6.31600017754966,2754.7999993274,2.60268491,0,2.26253045064723,1.24652833138427,0.00992932471253553,107,118,126,137,151,215,269,298,332,1.78145695364238,118,0.107750521876016,2.46785745709896,3.10140858531173
"794",794,"13.1.1.0189","Wildcat","AZ",1,"13.1.1",33.75,-109.5,2392.7,206.191602212609,5.32880584433552,-1.30199997749584,16.6876002561748,17.9896006771292,7.06559990567303,2426.39999941614,0.909076455,0,0.737113890282568,0.493693056736243,0.0922507163770877,41,47,51,56,64,102,134,156,177,2.09375,70,0.113726432402322,2.56328831244044,2.78690629336552
"795",795,"13.1.1.0190","Heber","AZ",1,"13.1.1",34.25,-110.75,2328.7,268.135992248552,5.59149428557313,0.391999989454908,20.0180004115681,19.6260006009271,9.55599975162052,2323.19999937499,1.5568056875,0,1.23038683421548,0.682867092435382,0,58,64,68,74,81,113,140,156,171,1.72839506172839,59,0.144913438925297,2.75188645848623,5.94632360506171
"796",796,"13.1.1.0191","Workman Creek","AZ",1,"13.1.1",33.75,-111,2103.1,335.797590857303,5.81650857027971,2.19839992273826,19.671999737533,17.4735992425902,10.4327999851216,2165.48000045404,1.7313640575,0,1.422731760944,0.788605594751051,0,67,74,79,85,94,132,164,181,198,1.74468085106383,70,0.0246076649708073,1.89966951610532,10.4532968151304
"797",797,"13.1.1.0193","Fry","AZ",1,"13.1.1",35,-111.75,2194.6,246.607600255163,5.50779841043035,-0.187600006096432,18.9131997616394,19.100799103144,8.48599986429353,2197.44000041338,1.942697365,0,1.51004910479188,0.832137219034696,0.0480468525018089,73,81,87,95,106,158,199,225,251,1.87735849056604,93,0.1225312210663,2.69386241374745,5.21890290817294
"798",798,"13.1.1.0194","Mormon Mountain","AZ",1,"13.1.1",35,-111.5,2286,280.089209307833,5.63510815709639,-1.18239997935177,17.7356008287434,18.918000946378,7.42279992636834,2296.23999832157,1.6440848725,0,1.33349699290301,0.776454663601129,0.0686493706904227,67,75,81,90,100,155,201,229,255,2.01,101,0.250700037500927,3.26560903743232,4.97242911487319
"799",799,"13.1.1.0195","Baker Butte","AZ",1,"13.1.1",34.5,-111.5,2225,299.20398804811,5.70112557504929,1.19239998649289,20.6755996623908,19.4831999190849,10.1235997324344,2192.3199988298,1.66909183,0,1.29063421147036,0.731235533156097,0.00776937537949494,62,68,73,79,87,124,153,172,189,1.75862068965517,66,0.0851623352858531,2.55118789480906,7.48989059655355
"800",800,"13.1.1.0196","Promontory","AZ",1,"13.1.1",34.25,-111,2417.1,369.887197670452,5.91319808799467,0.213600009371754,19.5683998150531,19.3548001072809,9.22039989684009,2393.79999924932,3.150876645,0,2.4207088875847,1.46585557837398,0,119,132,141,154,170,244,301,335,370,1.77058823529412,131,0.0995003476796955,2.47910833568908,6.25880347968456
"801",801,"13.1.1.0200","White Horse Lake","AZ",1,"13.1.1",35.25,-112.25,2188.5,236.961999332432,5.46789978790975,0.214000015329714,19.2980007369326,19.0840000205033,8.84599992458336,2201.79999728841,1.20817928,0,0.994258561790393,0.644414676265593,0.100987966174054,55,62,67,75,85,139,185,212,248,2.17647058823529,100,0.188358001243377,3.13706725040761,5.87630516081487
"802",802,"13.1.1.0201","FLAGSTAFF PULLIAM AP","AZ",1,"13.1.1",35.25,-111.75,2134.5,164.992464943672,5.10589980584976,-1.31926276856378,19.1835652079398,20.5028276051123,8.07324584548832,2133.66572767411,0.775034608226854,0.104651162790698,0.658981803086471,0.361479289489512,0.168202224975823,33,38,41,47,54,97,138,162,201,2.55555555555556,84,0.137868679501585,2.67524544033643,3.57106964390141
"803",803,"13.1.1.0202","PRESCOTT LOVE FLD","AZ",1,"13.1.1",34.75,-112.5,1536.8,90.1711797166919,4.50170986067667,3.40139273850022,24.1165054603341,20.7151133615738,13.1384769470995,1527.25420734334,0.160785300037349,0.0925925925925926,0.122513096497284,0.0767060887766445,0.25,7,8,9,11,13,28,43,54,66,3.30769230769231,30,0.111795209529893,2.3991326443756,8.38892841207871
"804",804,"5.1.3.0006","GRANDES BERGERONNES","QC",1,"5.1.3",48.25,-69.5,61,212.295390478256,5.35797865617136,-12.3957356185728,17.0978428088393,29.4906072769209,3.38360455359872,NA,1.84922911779749,0,1.54339659034116,0.432114646305421,0,53,56,59,63,67,87,106,116,128,1.58208955223881,39,0.5686577246681,5.14679207246559,-3.35175517370703
"805",805,"5.2.1.0004","INDIAN BAY","MB",1,"5.2.1",49.5,-95.25,327,63.818825087773,4.15604821089958,-16.3018691439438,19.0915436398798,35.3988489398483,2.76626771517932,NA,0.71688219931659,0,0.640545886349949,0.175779932329051,0,22,23,24,26,28,36,44,48,51,1.57142857142857,16,0.237900367547107,3.4667010795649,-5.4534448761404
"806",806,"5.2.1.0008","ATIKOKAN (AUT)","ON",1,"5.2.1",48.75,-91.5,392,89.6896643239057,4.4963527789329,-16.116734326538,18.2749524797343,34.3920455802283,2.55570173229868,NA,1.08871639485703,0,0.861094187556919,0.286093652517331,0,31,34,36,38,41,53,65,72,80,1.58536585365854,24,0.200808765235643,3.3344714316328,-5.20053752591457
"807",807,"5.2.1.0009","MINE CENTRE","ON",1,"5.2.1",48.75,-92.5,352,73.4673513274689,4.29684110790664,-15.3959140491606,18.6185266177573,34.0145045701563,3.03914288976488,NA,1.00484479902183,0,0.867510317503432,0.293784525842178,0,32,35,36,39,42,54,66,73,81,1.57142857142857,24,0.189157094186738,3.29351329749804,-4.86519008083383
"808",808,"5.2.1.0011","KENORA RCS","ON",1,"5.2.1",49.75,-94.25,411,75.1630434148814,4.31965947617791,-16.1035499769741,19.6335984638919,35.7511479202785,2.99086176375786,NA,0.987305266590764,0,0.898634862942806,0.333461342383448,0,34,37,39,42,46,60,74,82,91,1.60869565217391,28,0.252077122390857,3.52624668211341,-5.56167112573775
"809",809,"5.2.1.0014","THUNDER BAY CS","ON",1,"5.2.1",48.25,-89.25,199,104.497804264427,4.64916382393533,-13.7648483265087,17.0730576785803,30.8290993606041,2.94080145935543,NA,0.947166577756322,0,0.838784463468854,0.386792326533258,0.10064144899556,38,42,45,50,56,87,114,130,153,2.03571428571429,58,0.561022604883771,5.08155429747749,-3.48013664817574
"810",810,"5.2.1.0020","MANCELONA 0.5 ESE","MI",1,"5.2.1",45,-85,343.65,157.003538551886,5.05624591615287,-7.61356401373115,19.3950371254058,27.0086009329908,6.25050961628412,342.93087965488,1.64151827547662,0,1.46836810363397,0.449531477850592,0,52,56,59,62,67,88,108,118,131,1.61194029850746,41,0.39197702485993,4.093582148557,-0.0461749403804674
"811",811,"5.2.1.0028","EAST TAWAS 0.8 WSW","MI",1,"5.2.1",44.25,-83.5,179.2,144.145862996357,4.97082572308137,-5.80804786049482,20.6258580783643,26.4339066249171,7.52597714574593,179.99646414638,0.681906526371812,0,0.565045869118927,0.263428045963834,0,24,27,28,30,33,44,55,60,67,1.66666666666667,22,0.553837840811655,4.9545173801476,0.848977873873764
"812",812,"5.2.1.0036","ONTONAGON 0.3 NE","MI",1,"5.2.1",46.75,-89.25,203.95,172.231065415734,5.14883690534817,-8.65033244964803,18.9191594176398,27.5694919546367,5.55755143916097,189.735648218988,1.50708906895768,0,1.36918192258559,0.357425574221761,0,45,49,51,54,58,74,89,98,107,1.53448275862069,31,0.263131536520865,3.56545264685632,-1.75523100930178
"813",813,"5.2.1.0038","ROGERS CITY 0.2 WSW","MI",1,"5.2.1",45.5,-83.75,185.5,135.409573103534,4.90830399238555,-6.99740609032093,19.8375506765698,26.8349568555593,6.55058977089846,185.592925826497,1.03799333876228,0,0.966346141609371,0.312325047068649,0,35,38,40,42,46,59,72,80,86,1.56521739130435,26,0.700018443896902,6.16244721793329,-0.0727973855659911
"814",814,"5.2.1.0041","GRAND RAPIDS 2.0 E","MN",1,"5.2.1",47.25,-93.5,391.65,62.7430199413169,4.13904665861606,-13.0095735924529,19.6737414792422,32.6833155264835,4.5575216498074,392.764799456856,0.898032383497013,0,0.745320096020278,0.34111030848851,0,32,35,37,40,43,57,72,79,87,1.67441860465116,29,0.318208320737965,3.78037405542492,-3.56462329583906
